speciescode;speciesname;keywintering;distribution_surface_area;population_minimum_size;population_maximum_size;red_list_cat;conclusion_status_label;red_list_cat_prev;conclusion_status_label_prev;taxFamily_en;country;nationally_hunted;Risk_Country
A876;Lyrurus tetrix tetrix;N;911000;518000.0;863000.0;VU;Threatened;-1;Not Evaluated;Pheasants, partridges and grouse;Germany;No;High
A877;Lyrurus tetrix britannicus;N;43300;4800.0;4900.0;LC;Depleted;VU;Threatened;Pheasants, partridges and grouse;United Kingdom;Yes;Alarming
A878;Alectoris graeca all others;N;186000;24000.0;36200.0;NT;Near Threatened;-1;Not Evaluated;Pheasants, partridges and grouse;Greece;Yes;Considerable
A878;Alectoris graeca all others;N;186000;24000.0;36200.0;NT;Near Threatened;-1;Not Evaluated;Pheasants, partridges and grouse;France;Yes;High
A878;Alectoris graeca all others;N;186000;24000.0;36200.0;NT;Near Threatened;-1;Not Evaluated;Pheasants, partridges and grouse;Croatia;Yes;High
A878;Alectoris graeca all others;N;186000;24000.0;36200.0;NT;Near Threatened;-1;Not Evaluated;Pheasants, partridges and grouse;Germany;No;High
A878;Alectoris graeca all others;N;186000;24000.0;36200.0;NT;Near Threatened;-1;Not Evaluated;Pheasants, partridges and grouse;Austria;No;Considerable
A878;Alectoris graeca all others;N;186000;24000.0;36200.0;NT;Near Threatened;-1;Not Evaluated;Pheasants, partridges and grouse;Bulgaria;Yes;Considerable
A878;Alectoris graeca all others;N;186000;24000.0;36200.0;NT;Near Threatened;-1;Not Evaluated;Pheasants, partridges and grouse;Slovenia;No;Considerable
A878;Alectoris graeca all others;N;186000;24000.0;36200.0;NT;Near Threatened;-1;Not Evaluated;Pheasants, partridges and grouse;Italy;Yes;Considerable
A889;Mareca strepera;N;546000;52400.0;77500.0;LC;Secure;LC;Secure;Ducks, geese and swans;Greece;No;Considerable
A889;Mareca strepera;N;546000;52400.0;77500.0;LC;Secure;LC;Secure;Ducks, geese and swans;Greece;No;Considerable
A889;Mareca strepera;N;546000;52400.0;77500.0;LC;Secure;LC;Secure;Ducks, geese and swans;Finland;No;High
A889;Mareca strepera;N;546000;52400.0;77500.0;LC;Secure;LC;Secure;Ducks, geese and swans;France;Yes;High
A889;Mareca strepera;N;546000;52400.0;77500.0;LC;Secure;LC;Secure;Ducks, geese and swans;Croatia;No;High
A889;Mareca strepera;N;546000;52400.0;77500.0;LC;Secure;LC;Secure;Ducks, geese and swans;Croatia;No;High
A889;Mareca strepera;N;546000;52400.0;77500.0;LC;Secure;LC;Secure;Ducks, geese and swans;Slovakia;No;Considerable
A889;Mareca strepera;N;546000;52400.0;77500.0;LC;Secure;LC;Secure;Ducks, geese and swans;United Kingdom;Yes;Alarming
A889;Mareca strepera;N;546000;52400.0;77500.0;LC;Secure;LC;Secure;Ducks, geese and swans;United Kingdom;No;Alarming
A889;Mareca strepera;N;546000;52400.0;77500.0;LC;Secure;LC;Secure;Ducks, geese and swans;Hungary;No;Considerable
A889;Mareca strepera;N;546000;52400.0;77500.0;LC;Secure;LC;Secure;Ducks, geese and swans;Hungary;No;Considerable
A889;Mareca strepera;N;546000;52400.0;77500.0;LC;Secure;LC;Secure;Ducks, geese and swans;Romania;Yes;Considerable
A889;Mareca strepera;N;546000;52400.0;77500.0;LC;Secure;LC;Secure;Ducks, geese and swans;Czech Republic;No;Considerable
A889;Mareca strepera;N;546000;52400.0;77500.0;LC;Secure;LC;Secure;Ducks, geese and swans;Germany;Yes;High
A889;Mareca strepera;N;546000;52400.0;77500.0;LC;Secure;LC;Secure;Ducks, geese and swans;Denmark;No;Alarming
A889;Mareca strepera;N;546000;52400.0;77500.0;LC;Secure;LC;Secure;Ducks, geese and swans;Estonia;Yes;Considerable
A889;Mareca strepera;N;546000;52400.0;77500.0;LC;Secure;LC;Secure;Ducks, geese and swans;Spain;Yes;Considerable
A889;Mareca strepera;N;546000;52400.0;77500.0;LC;Secure;LC;Secure;Ducks, geese and swans;Spain;Yes;Considerable
A889;Mareca strepera;N;546000;52400.0;77500.0;LC;Secure;LC;Secure;Ducks, geese and swans;Belgium;No;Alarming
A889;Mareca strepera;N;546000;52400.0;77500.0;LC;Secure;LC;Secure;Ducks, geese and swans;Bulgaria;No;Considerable
A889;Mareca strepera;N;546000;52400.0;77500.0;LC;Secure;LC;Secure;Ducks, geese and swans;Bulgaria;No;Considerable
A889;Mareca strepera;N;546000;52400.0;77500.0;LC;Secure;LC;Secure;Ducks, geese and swans;Bulgaria;No;Considerable
A889;Mareca strepera;N;546000;52400.0;77500.0;LC;Secure;LC;Secure;Ducks, geese and swans;Cyprus;Yes;Few
A889;Mareca strepera;N;546000;52400.0;77500.0;LC;Secure;LC;Secure;Ducks, geese and swans;Czech Republic;No;Considerable
A889;Mareca strepera;N;546000;52400.0;77500.0;LC;Secure;LC;Secure;Ducks, geese and swans;Poland;No;High
A889;Mareca strepera;N;546000;52400.0;77500.0;LC;Secure;LC;Secure;Ducks, geese and swans;Slovenia;No;Considerable
A889;Mareca strepera;N;546000;52400.0;77500.0;LC;Secure;LC;Secure;Ducks, geese and swans;Slovenia;No;Considerable
A889;Mareca strepera;N;546000;52400.0;77500.0;LC;Secure;LC;Secure;Ducks, geese and swans;Austria;Yes;Considerable
A889;Mareca strepera;N;546000;52400.0;77500.0;LC;Secure;LC;Secure;Ducks, geese and swans;Belgium;No;Alarming
A889;Mareca strepera;N;546000;52400.0;77500.0;LC;Secure;LC;Secure;Ducks, geese and swans;Belgium;No;Alarming
A889;Mareca strepera;N;546000;52400.0;77500.0;LC;Secure;LC;Secure;Ducks, geese and swans;Latvia;Yes;High
A889;Mareca strepera;N;546000;52400.0;77500.0;LC;Secure;LC;Secure;Ducks, geese and swans;Netherlands;No;High
A889;Mareca strepera;N;546000;52400.0;77500.0;LC;Secure;LC;Secure;Ducks, geese and swans;Netherlands;No;High
A889;Mareca strepera;N;546000;52400.0;77500.0;LC;Secure;LC;Secure;Ducks, geese and swans;Portugal;Yes;Considerable
A889;Mareca strepera;N;546000;52400.0;77500.0;LC;Secure;LC;Secure;Ducks, geese and swans;Sweden;No;Alarming
A889;Mareca strepera;N;546000;52400.0;77500.0;LC;Secure;LC;Secure;Ducks, geese and swans;Poland;No;High
A889;Mareca strepera;N;546000;52400.0;77500.0;LC;Secure;LC;Secure;Ducks, geese and swans;Croatia;No;High
A889;Mareca strepera;N;546000;52400.0;77500.0;LC;Secure;LC;Secure;Ducks, geese and swans;Ireland;Yes;High
A889;Mareca strepera;N;546000;52400.0;77500.0;LC;Secure;LC;Secure;Ducks, geese and swans;Italy;Yes;Considerable
A889;Mareca strepera;N;546000;52400.0;77500.0;LC;Secure;LC;Secure;Ducks, geese and swans;Lithuania;No;Considerable
A889;Mareca strepera;N;546000;52400.0;77500.0;LC;Secure;LC;Secure;Ducks, geese and swans;Lithuania;No;Considerable
A889;Mareca strepera;N;546000;52400.0;77500.0;LC;Secure;LC;Secure;Ducks, geese and swans;Luxembourg;No;Considerable
A891;Lagopus muta all others;N;102000;89000.0;210000.0;LC;Secure;-1;Not Evaluated;Pheasants, partridges and grouse;Finland;No;High
A891;Lagopus muta all others;N;102000;89000.0;210000.0;LC;Secure;-1;Not Evaluated;Pheasants, partridges and grouse;Sweden;Yes;Alarming
A891;Lagopus muta all others;N;102000;89000.0;210000.0;LC;Secure;-1;Not Evaluated;Pheasants, partridges and grouse;United Kingdom;Yes;Alarming
A900;Melanitta nigra s. str.;N;165000;6000.0;9900.0;LC;Secure;LC;Secure;Ducks, geese and swans;Finland;No;High
A900;Melanitta nigra s. str.;N;165000;6000.0;9900.0;LC;Secure;LC;Secure;Ducks, geese and swans;Finland;No;High
A900;Melanitta nigra s. str.;N;165000;6000.0;9900.0;LC;Secure;LC;Secure;Ducks, geese and swans;Finland;No;High
A900;Melanitta nigra s. str.;N;165000;6000.0;9900.0;LC;Secure;LC;Secure;Ducks, geese and swans;France;Yes;High
A900;Melanitta nigra s. str.;N;165000;6000.0;9900.0;LC;Secure;LC;Secure;Ducks, geese and swans;France;Yes;High
A900;Melanitta nigra s. str.;N;165000;6000.0;9900.0;LC;Secure;LC;Secure;Ducks, geese and swans;Denmark;Yes;Alarming
A900;Melanitta nigra s. str.;N;165000;6000.0;9900.0;LC;Secure;LC;Secure;Ducks, geese and swans;Estonia;Yes;Considerable
A900;Melanitta nigra s. str.;N;165000;6000.0;9900.0;LC;Secure;LC;Secure;Ducks, geese and swans;United Kingdom;No;Alarming
A900;Melanitta nigra s. str.;N;165000;6000.0;9900.0;LC;Secure;LC;Secure;Ducks, geese and swans;United Kingdom;No;Alarming
A900;Melanitta nigra s. str.;N;165000;6000.0;9900.0;LC;Secure;LC;Secure;Ducks, geese and swans;Ireland;No;High
A900;Melanitta nigra s. str.;N;165000;6000.0;9900.0;LC;Secure;LC;Secure;Ducks, geese and swans;Ireland;No;High
A900;Melanitta nigra s. str.;N;165000;6000.0;9900.0;LC;Secure;LC;Secure;Ducks, geese and swans;Latvia;Yes;High
A900;Melanitta nigra s. str.;N;165000;6000.0;9900.0;LC;Secure;LC;Secure;Ducks, geese and swans;Sweden;Yes;Alarming
A900;Melanitta nigra s. str.;N;165000;6000.0;9900.0;LC;Secure;LC;Secure;Ducks, geese and swans;Gibraltar;No;Few
A900;Melanitta nigra s. str.;N;165000;6000.0;9900.0;LC;Secure;LC;Secure;Ducks, geese and swans;Germany;Yes;High
